https://svn.kuali.org/repos/rice/branches/rice-1.0,1.0.5-SNAPSHOT
https://svn.kuali.org/repos/rice/branches/rice-2.1,2.1.4-SNAPSHOT
https://svn.kuali.org/repos/rice/branches/rice-2.2,2.2.2-SNAPSHOT
https://svn.kuali.org/repos/rice/sandbox/rice-2.2-ks-krms,2.2.0-ks-krms-SNAPSHOT
https://svn.kuali.org/repos/rice/trunk,2.3.0-SNAPSHOT
http://svn.kuali.org/repos/rice/branches/rice-2.1,2.1.4-SNAPSHOT
http://svn.kuali.org/repos/rice/branches/rice-2.2,2.2.2-SNAPSHOT
http://svn.kuali.org/repos/rice/trunk,2.3.0-SNAPSHOT
