ENV,ENV Link,   Date,                Bundle Vers-Nexus,            SVN Rev,            JDK,                Jenkins Job,                  SVN Tag,            kuali-common,       kuali-pom latest,   Shrub               
1, [env1.ks.kuali.org|http://env1.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
2, [env2.ks.kuali.org|http://env2.ks.kuali.org],2013-03-22.02:38,   [2.0.0-build-331|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.0-build-331*~~], 45340,              1.6.0_34,          [ks-enr-1.0-nightly|http://ci.rice.kuali.org/job/ks-enr-1.0-nightly](SUCCESS),[enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.0/build-331/ks-web/ks-with-rice-bundled|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.0/build-331/ks-web/ks-with-rice-bundled].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.0-build-331|http://shrub.appspot.com/maven.kuali.org/builds/org/kuali/student/web/ks-with-rice-bundled/2.0.0-build-331]
3, [env3.ks.kuali.org|http://env3.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
4, [env4.ks.kuali.org|http://env4.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
5, [staging.ks.kuali.org|http://staging.ks.kuali.org],2013-02-05.07:40,   [2.0.0-build-275|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.0-build-275*~~], 42986,              1.6.0_35,          ,                             [enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.0/build-275/ks-web/ks-with-rice-bundled|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.0/build-275/ks-web/ks-with-rice-bundled].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.0-build-275|http://shrub.appspot.com/maven.kuali.org/builds/org/kuali/student/web/ks-with-rice-bundled/2.0.0-build-275]
6, [env6.ks.kuali.org|http://env6.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
7, [env7.ks.kuali.org|http://env7.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
8, [env8.ks.kuali.org|http://env8.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
9, [demo.ks.kuali.org|http://demo.ks.kuali.org],2012-12-13.22:46,   [2.0.0-CM20|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.0-CM20*~~], 41124,              1.6.0_35,          ,                             [enrollment/ks-deployments/tags/ks-deployments-2.0.0-CM20/ks-web/ks-with-rice-bundled|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/ks-deployments-2.0.0-CM20/ks-web/ks-with-rice-bundled].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.0-CM20|http://shrub.appspot.com/maven.kuali.org/release/org/kuali/student/web/ks-with-rice-bundled/2.0.0-CM20]
10,[env10.ks.kuali.org|http://env10.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
11,[env11.ks.kuali.org|http://env11.ks.kuali.org],2013-01-15.14:38,   [2.0.1-cm-build-103|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.1-cm-build-103*~~], 41979,              1.6.0_35,          [ks-cm-2.0-nightly-envs|http://ci.rice.kuali.org/job/ks-cm-2.0-nightly-envs](SUCCESS),[enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.1-cm/build-103/ks-web/ks-rice-standalone|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.1-cm/build-103/ks-web/ks-rice-standalone].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.1-cm-build-103|http://shrub.appspot.com/maven.kuali.org/builds/org/kuali/student/web/ks-rice-standalone/2.0.1-cm-build-103]
12,[env12.ks.kuali.org|http://env12.ks.kuali.org],2013-01-15.14:38,   [2.0.1-cm-build-103|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.1-cm-build-103*~~], 41979,              1.6.0_35,          [ks-cm-2.0-nightly-envs|http://ci.rice.kuali.org/job/ks-cm-2.0-nightly-envs](SUCCESS),[enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.1-cm/build-103/ks-web/ks-with-rice-embedded|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/builds/ks-deployments-2.0/2.0.1-cm/build-103/ks-web/ks-with-rice-embedded].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.1-cm-build-103|http://shrub.appspot.com/maven.kuali.org/builds/org/kuali/student/web/ks-with-rice-embedded/2.0.1-cm-build-103]
13,[env13.ks.kuali.org|http://env13.ks.kuali.org],---,                ---,                          ---,                ---,                ,                             ---,                ---,                ---,                ---,                
14,[env14.ks.kuali.org|http://env14.ks.kuali.org],2013-01-10.18:22,   [2.0.0-cm|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.0-cm*~~], 41828,              1.6.0_35,          [ks-enr-1.0-deploy-perf|http://ci.rice.kuali.org/job/ks-enr-1.0-deploy-perf](SUCCESS),[enrollment/ks-deployments/tags/ks-deployments-2.0.0-cm/ks-web/ks-rice-standalone|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/ks-deployments-2.0.0-cm/ks-web/ks-rice-standalone].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.0-cm|http://shrub.appspot.com/maven.kuali.org/release/org/kuali/student/web/ks-rice-standalone/2.0.0-cm]
15,[env15.ks.kuali.org|http://env15.ks.kuali.org],2013-01-10.18:22,   [2.0.0-cm|http://nexus.kuali.org/index.html#nexus-search;gav~~~2.0.0-cm*~~], 41828,              1.6.0_35,          [ks-enr-1.0-deploy-perf|http://ci.rice.kuali.org/job/ks-enr-1.0-deploy-perf](SUCCESS),[enrollment/ks-deployments/tags/ks-deployments-2.0.0-cm/ks-web/ks-with-rice-embedded|http://svn.kuali.org/repos/student/enrollment/ks-deployments/tags/ks-deployments-2.0.0-cm/ks-web/ks-with-rice-embedded].,[2.0.7|http://svn.kuali.org/repos/rice/branches/rice-2.1/pom.xml],[2.3.7|http://maven.kuali.org.s3.amazonaws.com/release/org/kuali/pom/kuali-pom/2.3.7/kuali-pom-2.3.7.pom],[2.0.0-cm|http://shrub.appspot.com/maven.kuali.org/release/org/kuali/student/web/ks-with-rice-embedded/2.0.0-cm]
